OECDF,,
,"7123","Concrete placers, concrete finishers etc workers"                                                     
,"7124","Carpenters & joiners"                                                                                 
,"7129","Building frame etc trades workers nec [incl. Scaffolder]"                                             
,"7130","BUILDING FINISHERS ETC TRADES WORKERS"                                                                
,"7131","Roofers"                                                                                              
,"7132","Floor layers & tile setters [incl. Parquetry Worker]"                                                 
,"7133","Plasterers [incl. Stucco Mason]"                                                                      
,"7134","Insulation workers"                                                                                   
,"7135","Glaziers"                                                                                             
,"7136","Plumbers & pipe fitters [incl. Well Digger]"                                                          
,"7137","Building etc electricians"                                                                            
,"7140","PAINTERS, BUILDING STRUCTURE CLEANERS ETC TRADES WORKERS"                                             
,"7141","Painters etc workers [incl. Construction Painter, Paperhanger]"                                       
,"7142","Varnishers etc painters [incl. Automobile Painter]"                                                   
,"7143","Building structure cleaners [incl. Chimney Sweep, Sandblaster]"                                       
,"7200","METAL, MACHINERY ETC TRADES WORKERS"                                                                  
,"7210","METAL MOULDERS, WELDERS, SHEETMETAL WORKERS STRUCTURAL METAL"                                         
,"7211","Metal moulders & coremakers"                                                                          
,"7212","Welders & flamecutters [incl. Brazier, Solderer]"                                                     
,"7213","Sheet-metal workers [incl. Panel Beater, Coppersmith, Tinsmith]"                                      
,"7214","Structural-metal preparers & erectors"                                                                
,"7215","Riggers & cable splicers"                                                                             
,"7216","Underwater workers [incl. Frogman]"                                                                   
,"7220","BLACKSMITHS, TOOL-MAKERS ETC TRADES WORKERS"                                                          
,"7221","Blacksmiths, hammer-smiths & forging press workers"                                                   
,"7222","Tool-makers etc workers [incl. Locksmith]"                                                            
,"7223","Machine-tool setters & setter-operators [Metal driller, Turner]"                                      
,"7224","Metal wheel-grinders, polishers & tool sharpeners"                                                    
,"7230","MACHINERY MECHANICS & FITTERS"                                                                        
,"7231","Motor vehicle mechanics & fitters [incl. Bicycle Repairman]"                                          
,"7232","Aircraft engine mechanics & fitters"                                                                  
,"7233","[Industrial & agricultural] machinery mechanics & fitters"                                            
,"7234","[Unskilled garage worker] [incl. Oiler-Greaser]"                                                      
,"7240","ELECTRICAL & ELECTRONIC EQUIPMENT MECHANICS & FITTERS"                                                
,"7241","Electrical mechanics & fitters [incl. Office Machine Repairman]"                                      
,"7242","Electronics fitters"                                                                                  
,"7243","Electronics mechanics & servicers"                                                                    
,"7244","Telegraph & telephone installers & servicers"                                                         
,"7245","Electrical line installers, repairers & cable jointers"                                               
,"7300","PRECISION, HANDICRAFT, PRINTING ETC TRADES WORKERS"                                                   
,"7310","PRECISION WORKERS IN METAL ETC MATERIALS"                                                             
,"7311","Precision-instr. makers & repairers [incl. Dental, Watch Maker]"                                      
,"7312","Musical-instrument makers & tuners"                                                                   
,"7313","Jewellery & precious-metal workers [incl. Goldsmith]"                                                 
,"7320","POTTERS, GLASS-MAKERS ETC TRADES WORKERS"                                                             
,"7321","Abrasive wheel formers, potters etc workers"                                                          
,"7322","Glass-makers, cutters, grinders & finishers"                                                          
,"7323","Glass engravers & etchers"                                                                            
,"7324","Glass ceramics etc decorative painters"                                                               
,"7330","HANDICRAFT WORKERS IN WOOD,TEXTILE, LEATHER ETC"                                                      
,"7331","Handicraft workers in wood etc materials"                                                             
,"7332","Handicraft workers in textile leather etc materials"                                                  
,"7340","PRINTING ETC TRADES WORKERS"                                                                          
,"7341","Compositors typesetters etc workers"                                                                  
,"7342","Stereotypers & electrotypers"                                                                         
,"7343","Printing engravers & etchers"                                                                         
,"7344","Photographic etc workers [incl. Darkroom worker]"                                                     
,"7345","Bookbinders etc workers"                                                                              
,"7346","Silk-screen, block & textile printers"                                                                
,"7400","OTHER CRAFT ETC TRADES WORKERS"                                                                       
,"7410","FOOD PROCESSING ETC TRADES WORKERS"                                                                   
,"7411","Butchers, fishmongers etc food preparers"                                                             
,"7412","Bakers, pastry-cooks & confectionery makers"                                                          
,"7413","Dairy-products makers"                                                                                
,"7414","Fruit, vegetable etc preservers"                                                                      
,"7415","Food & beverage tasters & graders"                                                                    
,"7416","Tobacco preparers & tobacco products makers"                                                          
,"7420","WOOD TREATERS, CABINET-MAKERS ETC TRADES WORKERS"                                                     
,"7421","Wood treaters [incl. Wood Grader, Wood Impregnator]"                                                  
,"7422","Cabinet-makers etc workers [incl. Cartwright, Cooper]"                                                
,"7423","Woodworking-machine setters & setter-operators"                                                       
,"7424","Basketry weavers, brush makers etc workers [incl. Broom Maker]"                                       
,"7430","TEXTILE, GARMENT ETC TRADES WORKERS"                                                                  
,"7431","Fibre preparers"                                                                                      
,"7432","Weavers, knitters etc workers"                                                                        
,"7433","Tailors, dressmakers & hatters [incl. Milliner]"                                                      
,"7434","Furriers etc workers"                                                                                 
,"7435","Textile, leather etc pattern-makers & cutters"                                                        
,"7436","Sewers, embroiderers etc workers"                                                                     
,"7437","Upholsterers etc workers"                                                                             
,"7440","PELT, LEATHER & SHOEMAKING TRADES WORKERS"                                                            
,"7441","Pelt dressers, tanners & fellmongers"                                                                 
,"7442","Shoe-makers etc workers"                                                                              
,"7500","[SKILLED WORKERS NFS]"                                                                                
,"7510","[MANUAL FOREMEN NFS --NON-FARM--]"                                                                    
,"7520","[SKILLED WORKERS NFS] [incl. Craftsman, Artisan, Tradesman]"                                          
,"7530","[APPRENTICE SKILLED WORK NFS]"                                                                        
,"8000","PLANT & MACHINE OPERATORS & ASSEMBLERS"                                                               
,"8100","STATIONARY-PLANT ETC OPERATORS"                                                                       
,"8110","MINING- & MINERAL-PROCESSING PLANT OPERATORS"                                                         
,"8111","Mining-plant operators"                                                                               
,"8112","Mineral-ore- & stone-processing-plant operators"                                                      
,"8113","Well drillers & borers etc workers"                                                                   
,"8120","METAL-PROCESSING-PLANT OPERATORS"                                                                     
,"8121","Ore & metal furnace operators"                                                                        
,"8122","Metal melters, casters & rolling-mill operators"                                                      
,"8123","Metal-heat-treating-plant operators"                                                                  
,"8124","Metal drawers & extruders"                                                                            
,"8130","GLASS, CERAMICS ETC PLANT OPERATORS"                                                                  
,"8131","Glass & ceramics kiln etc machine operators"                                                          
,"8139","Glass, ceramics etc plant operators nec"                                                              
,"8140","WOOD-PROCESSING- & PAPERMAKING-PLANT OPERATORS"                                                       
,"8141","Wood-processing-plant operators [incl. Sawyer]"                                                       
,"8142","Paper-pulp plant operators"                                                                           
,"8143","Papermaking-plant operators"                                                                          
,"8150","CHEMICAL-PROCESSING-PLANT OPERATORS"                                                                  
,"8151","Crushing- grinding- & chemical-mixing machinery operators"                                            
,"8152","Chemical-heat-treating-plant operators"                                                               
,"8153","Chemical-filtering- & separating-equipment operators"                                                 
,"8154","Chemical-still & reactor operators"                                                                   
,"8155","Petroleum- & natural-gas-refining-plant operators"                                                    
,"8159","Chemical-processing-plant operators nec"                                                              
,"8160","POWER-PRODUCTION ETC PLANT OPERATORS"                                                                 
,"8161","Power-production plant operators"                                                                     
,"8162","Steam-engine & boiler operators [incl. Stoker]"                                                       
,"8163","Incinerator water-treatment etc plant operators"                                                      
,"8170","AUTOMATED-ASSEMBLY-LINE & INDUSTRIAL-ROBOT OPERATORS"                                                 
,"8171","Automated-assembly-line operators"                                                                    
,"8172","Industrial-robot operators"                                                                           
,"8200","MACHINE OPERATORS & ASSEMBLERS"                                                                       
,"8210","METAL- & MINERAL-PRODUCTS MACHINE OPERATORS"                                                          
,"8211","Machine-tool operators [incl. Machine Operator nfs]"                                                  
,"8212","Cement & other mineral products machine operators"                                                    
,"8220","CHEMICAL-PRODUCTS MACHINE OPERATORS"                                                                  
,"8221","Pharmaceutical- & toiletry-products machine operators"                                                
,"8222","Ammunition- & explosive-products machine operators"                                                   
,"8223","Metal finishing- plating- & coating-machine operators"                                                
,"8224","Photographic-products machine operators"                                                              
,"8229","Chemical-products machine operators nec"                                                              
,"8230","RUBBER- & PLASTIC-PRODUCTS MACHINE OPERATORS"                                                         
,"8231","Rubber-products machine operators"                                                                    
,"8232","Plastic-products machine operators"                                                                   
,"8240","WOOD-PRODUCTS MACHINE OPERATORS"                                                                      
,"8250","PRINTING-, BINDING- & PAPER-PRODUCTS MACHINE OPERATORS"                                               
,"8251","Printing-machine operators"                                                                           
,"8252","Bookbinding-machine operators"                                                                        
,"8253","Paper-products machine operators"                                                                     
,"8260","TEXTILE-, FUR- & LEATHER-PRODUCTS MACHINE OPERATORS"                                                  
,"8261","Fibre-preparing-, spinning- & winding machine operators"                                              
,"8262","Weaving- & knitting-machine operators"                                                                
,"8263","Sewing-machine operators"                                                                             
,"8264","Bleaching-, dyeing- & cleaning-machine operators"                                                     
,"8265","Fur- & leather-preparing-machine operators"                                                           
,"8266","Shoemaking- etc machine operators"                                                                    
,"8269","Textile-, fur- & leather-products machine operators nec"                                              
,"8270","FOOD ETC PRODUCTS MACHINE OPERATORS"                                                                  
,"8271","Meat- & fish-processing-machine operators"                                                            
,"8272","Dairy-products machine operators"                                                                     
,"8273","Grain- & spice-milling-machine operators"                                                             
,"8274","Baked-goods cereal & chocolate-products machine operators"                                            
,"8275","Fruit-, vegetable- & nut-processing-machine operators"                                                
,"8276","Sugar production machine operators"                                                                   
,"8277","Tea-, coffee- & cocoa-processing-machine operators"                                                   
,"8278","Brewers- wine & other beverage machine operators"                                                     
,"8279","Tobacco production machine operators"                                                                 
,"8280","ASSEMBLERS"                                                                                           
,"8281","Mechanical-machinery assemblers [incl. Car Assembly Line Worker]"                                     
,"8282","Electrical-equipment assemblers"                                                                      
,"8283","Electronic-equipment assemblers"                                                                      
,"8284","Metal-, rubber- & plastic-products assemblers"                                                        
,"8285","Wood etc products assemblers"                                                                         
,"8286","Paperboard, textile etc products assemblers"                                                          
,"8290","OTHER MACHINE OPERATORS & ASSEMBLERS"                                                                 
,"8300","DRIVERS & MOBILE-PLANT OPERATORS"                                                                     
,"8310","LOCOMOTIVE-ENGINE DRIVERS ETC WORKERS"                                                                
,"8311","Locomotive-engine drivers"                                                                            
,"8312","Railway brakers signallers & shunters"                                                                
,"8320","MOTOR-VEHICLE DRIVERS [incl. Driver nfs]"                                                             
,"8321","Motor-cycle drivers"                                                                                  
,"8322","Car, taxi & van drivers [incl. Taxi Owner nfs]"                                                       
,"8323","Bus & tram drivers"                                                                                   
,"8324","Heavy truck & lorry drivers"                                                                          
,"8330","AGRICULTURAL & OTHER MOBILE PLANT OPERATORS"                                                          
,"8331","Motorised farm & forestry plant operators [incl. Tractor Driver]"                                     
,"8332","Earth-moving- etc plant operators [incl. Bulldozer Driver]"                                           
,"8333","Crane, hoist etc plant operators"                                                                     
,"8334","Lifting-truck operators"                                                                              
,"8340","SHIPS DECK CREWS ETC WORKERS [incl. Boatman, Deck Hand, Sailor]"                                      
,"8400","SEMI-SKILLED WORKERS NFS [Incl. Production Process Worker nfs]"                                       
,"9000","ELEMENTARY OCCUPATIONS"                                                                               
,"9100","SALES & SERVICES ELEMENTARY OCCUPATIONS"                                                              
,"9110","STREET VENDORS ETC WORKERS"                                                                           
,"9111","Street food vendors"                                                                                  
,"9112","Street vendors non-food products [incl. Hawker, Pedlar]"                                              
,"9113","Door-to-door & tel. salespersons [incl. Solicitor, Canvasser]"                                        
,"9120","STREET SERVICES ELEMENTARY OCCUPATIONS [incl. Billposter]"                                            
,"9130","DOMESTIC ETC HELPERS CLEANERS & LAUNDERERS"                                                           
,"9131","Domestic helpers & cleaners [incl. Housemaid, Housekeeper nfs]"                                       
,"9132","Helpers & cleaners in establishments [Kitchen Hand, Chambermaid]"                                     
,"9133","Hand-launderers & pressers"                                                                           
,"9140","BUILDING CARETAKERS, WINDOW ETC CLEANERS"                                                             
,"9141","Building caretakers [incl. Janitor, Sexton, Verger]"                                                  
,"9142","Vehicle, window etc cleaners"                                                                         
,"9150","MESSENGERS, PORTERS, DOORKEEPERS ETC WORKERS"                                                         
,"9151","Messengers, package & luggage porters & deliverers"                                                   
,"9152","Doorkeepers, watch-persons etc workers"                                                               
,"9153","Vending-machine money collectors, meter readers etc workers"                                          
,"9160","GARBAGE COLLECTORS ETC LABOURERS"                                                                     
,"9161","Garbage collectors [incl. Dustwoman]"                                                                 
,"9162","Sweepers etc labourers [incl. Odd-Job Worker]"                                                        
,"9200","AGRICULTURAL, FISHERY ETC LABOURERS"                                                                  
,"9210","AGRICULTURAL, FISHERY ETC LABOURERS"                                                                  
,"9211","Farm-hands & labourers [incl. Cowherd, Farm Helper, Fruit Picker]"                                    
,"9212","Forestry labourers"                                                                                   
,"9213","Fishery, hunting & trapping labourers"                                                                
,"9300","LABOURERS IN MINING, CONSTRUCTION, MANUFACTURING & TRANSPORT"                                         
,"9310","MINING & CONSTRUCTION LABOURERS"                                                                      
,"9311","Mining & quarrying labourers"                                                                         
,"9312","Construction & maintenance labourers: roads dams etc"                                                 
,"9313","Building construction labourers [incl. Handyman, Hod Carrier]"                                        
,"9320","MANUFACTURING LABOURERS"                                                                              
,"9321","Assembling labourers [incl. Sorter, Bottle Sorter, Winder]"                                           
,"9322","Handpackers & other manufacturing labourers [incl. Crater]"                                           
,"9330","TRANSPORT LABOURERS & FREIGHT HANDLERS"                                                               
,"9331","Hand or pedal vehicle drivers [incl. Rickshaw Driver]"                                                
,"9332","Drivers of animal-drawn vehicles & machinery"                                                         
,"9333","Freight handlers [incl. Docker, Loader, Longshoreman, Remover]"                                       
,"9501","Housewife"                                                                                            
,"9502","Student"                                                                                              
,"9503","Social beneficiary (unemployed, retired, sickness, etc.)"                                             
,"9504","Do not know"                                                                                          
,"9505","Vague(a good job, a quiet job, a well paid job, an office job)"                                       
,"9997","N/A"                                                                                                  
,"9998","Invalid"                                                                                              
,"9999","Missing"                                                                                             


PA09F,,
,"1001","Less than 100 leva"                                             
,"1002","100 leva or more - less than 500 leva"                          
,"1003","500 leva or more - less than 1000 leva"                         
,"1004","1000 leva or more - less than 1500 leva"                        
,"1005","1500 leva or more"                                              
,"1701","Less than COP 50000"                                           
,"1702","COP 50000 or more - less than COP500000"                      
,"1703","COP500000 or more - less than COP1000000"                     
,"1704","COP1000000 or more - less than COP1500000"                    
,"1705","COP1500000 or more"                                            
,"2761","Less than 10 eruo"                                              
,"2762","10 eruo or more - less than 1200 euro"                          
,"2763","1200 euro or more - less than 2400 euro"                        
,"2764","2400 euro or more - less than 3600 euro"                        
,"2765","3600 euro or more"                                              
,"2081","Less than 500 Dkr"                                              
,"2082","500 Dkr or more - less than 4000 Dkr"                           
,"2083","4000 Dkr or more - less than 8000 Dkr"                          
,"2084","8000 Dkr or more - less than 12000 Dkr"                         
,"2085","12000 Dkr or more"                                              
,"3441","Less than HK5000"                                              
,"3442","HK5000 or more - less than HK10000"                           
,"3443","HK10000 or more - less than HK50000"                          
,"3444","HK50000 or more - less than HK100000"                         
,"3445","HK100000 or more"                                              
,"1911","Less than 2000 kuna"                                            
,"1912","2000 kuna or more - less than 5000 kuna"                        
,"1913","5000 kuna or more - less than 8000 kuna"                        
,"1914","8000 kuna or more - less than 11000 kuna"                       
,"1915","11000 kuna or more"                                             
,"3521","Less than 10000 Ikr"                                            
,"3522","10000 Ikr or more - less than 50000 Ikr"                        
,"3523","50000 Ikr or more - less than 90000 Ikr"                        
,"3524","90000 Ikr or more - less than 130000 Ikr"                       
,"3525","130000 Ikr or more"                                             
,"3801","Less than 100 euro"                                             
,"3802","100 euro or more - less than 200 euro"                          
,"3803","200 euro or more - less than 300 euro"                          
,"3804","300 euro or more - less than 400 euro"                          
,"3805","400 euro or more"                                               
,"4101","Less than 1500000 won"                                          
,"4102","1500000 won or more - less than 3000000 won"                    
,"4103","3000000 won or more - less than 4500000 won"                    
,"4104","4500000 won or more - less than 6000000 won"                    
,"4105","6000000 won or more"                                            
,"4421","Less than 100 euro"                                             
,"4422","100 euro or more - less than 800 euro"                          
,"4423","800 euro or more - less than 1600 euro"                         
,"4424","1600 euro or more - less than 2400 euro"                        
,"4425","2400 euro or more"                                              
,"4461","Less than MOP10000"                                            
,"4462","MOP10000 or more - less than MOP20000"                        
,"4463","MOP20000 or more - less than MOP30000"                        
,"4464","MOP30000 or more - less than MOP40000"                        
,"4465","MOP40000 or more"                                              
,"5541","Less than NZ200"                                               
,"5542","NZ200 or more - less than NZ3000"                             
,"5543","NZ3000 or more - less than NZ6000"                            
,"5544","NZ6000 or more - less than NZ9000"                            
,"5545","NZ9000 or more"                                                
,"6161","Less than 300 zlotych"                                          
,"6162","300 zlotych or more - less than 600 zlotych"                    
,"6163","600 zlotych or more - less than 1200 zlotych"                   
,"6164","1200 zlotych or more - less than 2500 zlotych"                  
,"6165","2500 zlotych or more"                                           
,"6201","Less than 20 euro"                                              
,"6202","20 euro or more - less than 4000 euro"                          
,"6203","4000 euro or more - less than 8000 euro"                        
,"6204","8000 euro or more - less than 12000 euro"                       
,"6205","12000 euro or more"                                             
,"6341","Less than QR 1000"                                              
,"6342","QR 1000 or more - less than QR 6000"                            
,"6343","QR 6000 or more - less than QR 11000"                           
,"6344","QR 11000 or more - less than QR 16000"                          
,"6345","QR 16000 or more"                                               
,"7921","Less than YTL 600"                                              
,"7922","YTL 600 or more - less than YTL 1200"                           
,"7923","YTL 1200 or more - less than YTL 5000"                          
,"7924","YTL 5000 or more - less than YTL 15000"                         
,"7925","YTL 15000 or more"       
,"9997","N/A"
,"9998","Invalid"
,"9999","Missing"

 INCOMEF,,
,"1001","Less than 2000 leva"                                                    
,"1002","2000 leva or more - less than 3000 leva"                                
,"1003","3000 leva or more - less than 4000 leva"                                
,"1004","4000 leva or more - less than 5000 leva"                                
,"1005","5000 leva or more - less than 6000 leva"                                
,"1006","6000 leva or more"                                                      
,"1701","Less than COP6000000"                                                  
,"1702","COP6000000 or more - less than COP9000000"                            
,"1703","COP9000000 or more - less than COP12000000"                           
,"1704","COP12000000 or more - less than COP15000000"                          
,"1705","COP15000000 or more - less than COP18000000"                          
,"1716","COP18000000 or more"                                                   
,"2761","Less than 20000 euro"                                                   
,"2762","20000 euro or more - less than 30000 euro"                              
,"2763","30000 euro or more - less than 40000 euro"                              
,"2764","40000 euro or more - less than 50000 euro"                              
,"2765","50000 euro or more - less than 60000 euro"                              
,"2766","60000 euro or more"                                                     
,"2081","Less than 200000 Dkr"                                                   
,"2082","200000 Dkr or more - less than 300000 Dkr"                              
,"2083","300000 Dkr or more - less than 400000 Dkr"                              
,"2084","400000 Dkr or more - less than 500000 Dkr"                              
,"2085","500000 Dkr or more - less than 600000 Dkr"                              
,"2086","600000 Dkr or more"                                                     
,"3441","Less than HK10000"                                                     
,"3442","HK10000 or more - less than HK15000"                                  
,"3443","HK15000 or more - less than HK20000"                                  
,"3444","HK20000 or more - less than HK25000"                                  
,"3445","HK25000 or more - less than HK30000"                                  
,"3446","HK30000 or more"                                                       
,"1911","Less than 2000 kuna"                                                    
,"1912","2000 kuna or more - less than 4000 kuna"                                
,"1913","4000 kuna or more - less than 6000 kuna"                                
,"1914","6000 kuna or more - less than 8000 kuna"                                
,"1915","8000 kuna or more - less than 10000 kuna"                               
,"1916","10000 kuna or more"                                                     
,"3521","Less than 2250000 Ikr"                                                  
,"3522","2250000 Ikr or more - less than 3375000 Ikr"                            
,"3523","3375000 Ikr or more - less than 4500000 Ikr"                            
,"3524","4500000 Ikr or more - less than 5625000 Ikr"                            
,"3525","5625000 Ikr or more - less than 6750000 Ikr"                            
,"3526","6750000 Ikr or more"                                                    
,"4101","Less than 15000000 won"                                                 
,"4102","15000000 won or more - less than 25000000 won"                          
,"4103","25000000 won or more - less than 35000000 won"                          
,"4104","35000000 won or more - less than 45000000 won"                          
,"4105","45000000 won or more - less than 55000000 won"                          
,"4106","55000000 won or more"                                                   
,"4421","Less than 20000 euro"                                                   
,"4422","20000 euro or more - less than 35000 euro"                              
,"4423","35000 euro or more - less than 50000 euro"                              
,"4424","50000 euro or more - less than 65000 euro"                              
,"4425","65000 euro or more - less than 80000 euro"                              
,"4426","80000 euro or more"                                                     
,"4461","Less than MOP72000"                                                    
,"4462","MOP72000 or more - less than MOP144000"                               
,"4463","MOP144000 or more - less than MOP216000"                              
,"4464","MOP216000 or more - less than MOP288000"                              
,"4465","MOP288000 or more - less than MOP360000"                              
,"4466","MOP360000 or more"                                                     
,"5541","Less than NZ30000"                                                     
,"5542","NZ30000 or more - less than NZ45000"                                  
,"5543","NZ45000 or more - less than NZ60000"                                  
,"5544","NZ60000 or more - less than NZ75000"                                  
,"5545","NZ75000 or more - less than NZ90000"                                  
,"5546","NZ90000 or more"                                                       
,"6161","Less than 600 zlotych"                                                  
,"6162","600 zlotych or more - less than 1200 zlotych"                           
,"6163","1200 zlotych or more - less than 1800 zlotych"                          
,"6164","1800 zlotych or more - less than 2400 zlotych"                          
,"6165","2400 zlotych or more - less than 3000 zlotych"                          
,"6166","3000 zlotych or more"                                                   
,"6201","Less than 1000 euro"                                                    
,"6202","1000 euro or more - less than 15000 euro"                               
,"6203","15000 euro or more - less than 20000 euro"                              
,"6204","20000 euro or more - less than 25000 euro"                              
,"6205","25000 euro or more - less than 30000 euro"                              
,"6206","30000 euro or more"                                                     
,"6341","Less than QR 50000"                                                     
,"6342","QR 50000 or more - less than QR 75000"                                  
,"6343","QR 75000 or more - less than QR 100000"                                 
,"6344","QR 100000 or more - less than QR 125000"                                
,"6345","QR 125000 or more - less than QR 150000"                                
,"6346","QR 150000 or more"                                                      
,"7921","Less than YTL 6000"                                                     
,"7922","YTL 6000 or more - less than YTL 12000"                                 
,"7923","YTL 12000 or more - less than YTL 24000"                                
,"7924","YTL 24000 or more - less than YTL 48000"                                
,"7925","YTL 48000 or more - less than YTL 72000"                                
,"7926","YTL 72000 or more"
,"9997","N/A"
,"9998","Invalid"
,"9999","Missing" 
