column,key,value
00801,82613,GBR: NI/ Maintained selective/Belfast
00801,82614,GBR: NI/ Maintained selective/Western
00801,82615,GBR: NI/ Maintained selective/North Eastern
00801,82616,GBR: NI/ Maintained selective/South Eastern
00801,82617,GBR: NI/ Maintained selective/Southern
00801,82618,GBR: NI/ Maintained non-selective/Belfast
00801,82619,GBR: NI/ Maintained non-selective/Western
00801,82620,GBR: NI/ Maintained non-selective/North Eastern
00801,82621,GBR: NI/ Maintained non-selective/South Eastern
00801,82622,GBR: NI/ Maintained non-selective/Southern
00801,82623,GBR: NI/ Independent
00801,82624,GBR: Wales/Maintained/North
00801,82625,GBR: Wales/Maintained/ Powys and South West
00801,82626,GBR: Wales/Maintained/South East
00801,82627,GBR: Wales/Independent/North
00801,82628,GBR: Wales/Independent/ Powys and South West
00801,82629,GBR: Wales/Independent/South East
00801,82630,GBR: Stratum 30
00801,30001,GRC: ORIGSTRT 01:  11 - Attica Public
00801,30002,GRC: ORIGSTRT 02:  12 - Central Greece public
00801,30003,GRC: ORIGSTRT 03:  13 - Central Macedonia public
00801,30004,GRC: ORIGSTRT 04:  14 - Crete public
00801,30005,GRC: ORIGSTRT 05:  15 - East Macedonia public
00801,30006,GRC: ORIGSTRT 06:  16 - Thrace public
00801,30007,GRC: ORIGSTRT 07:  17 - Epirus public
00801,30008,GRC: ORIGSTRT 08:  18 - Ionian Islands public
00801,30009,GRC: ORIGSTRT 09:  19 - North Aegean public
00801,30010,GRC: ORIGSTRT 10:  20 - Peloponnese public
00801,30011,GRC: ORIGSTRT 11:  21 - South Aegean public
00801,30012,GRC: ORIGSTRT 12:  22 - Thessaly public
00801,30013,GRC: ORIGSTRT 13:  23 - West Greece public
00801,30014,GRC: ORIGSTRT 14:  24 - West Macedonia public
00801,30015,GRC: ORIGSTRT 15:  25 - Attica private
00801,30016,GRC: ORIGSTRT 16:  26 - Rest of Greece private
00801,30017,GRC: ORIGSTRT 17:  27 - All of Greece evening schools
00801,34401,HKG: Government
00801,34402,HKG: Aided or Caput
00801,34403,HKG: Private
00801,34404,HKG: Direct Subsidy Scheme
00801,19101,HRV: 1 - Four year vocational prog.
00801,19102,HRV: 2 - Vocational - industrial - crafts prog.
00801,19103,HRV: 3 - Mixed type
00801,19104,HRV: 4 - Art - vocational prog.
00801,19105,HRV: 5 - Gymnasium
00801,19106,HRV: 6 - Primary schools (lower secondary education)
00801,19107,HRV: Stratum 7
00801,34801,HUN: primary school
00801,34802,HUN: grammar school
00801,34803,HUN: vocational secondary school
00801,34804,HUN: vocational school
00801,36001,IDN: Indonesia
00801,37201,"IRL: Size <,40 / comm../comprehen."
00801,37202,IRL: Size 41-80 / comm../comprehen.
00801,37203,IRL: Size > 80 / comm../comprehen.
00801,37204,"IRL: Size <,40 / secondary"
00801,37205,IRL: Size 41-80 / secondary
00801,37206,IRL: Size > 80 / secondary
00801,37207,"IRL: Size <,40 / vocational"
00801,37208,IRL: Size 41-80 / vocational
00801,37209,IRL: Size > 80 / vocational
00801,35201,ISL: 01: Reykjavik
00801,35202,ISL: 02: Nágrenni Reykjavíkur
00801,35203,ISL: 03: Suðurnes
00801,35204,"ISL: 04: Vesturland,"
00801,35205,"ISL: 05: Vestfirðir,"
00801,35206,ISL: 06: Norðurland-vestra
00801,35207,ISL: 07: Norðurland-eystra
00801,35208,ISL: 08: Austurland
00801,35209,ISL: 09: Suðurland
00801,37601,ISR: Stratum 01
00801,37602,ISR: Stratum 02
00801,37603,ISR: Stratum 03
00801,37604,ISR: Stratum 04
00801,37605,ISR: Stratum 05
00801,37606,ISR: Stratum 06
00801,37607,ISR: Stratum 07
00801,37608,ISR: Stratum 08
00801,37609,ISR: Stratum 09
00801,37610,ISR: Stratum 10
00801,37611,ISR: Stratum 11
00801,38001,ITA: [Sub 08] PIEMONTE LICEI
00801,38002,ITA: [Sub 08] PIEMONTE TECNICI
00801,38003,ITA: [Sub 08] PIEMONTE PROFESSIONALI
00801,38004,ITA: [Sub 08] PIEMONTE MEDIE
00801,38005,ITA: [Sub 08] Piemonte FORMAZIONE PROFESSIONALE
00801,38006,ITA: [Sub 07] LOMBARDIA LICEI
00801,38007,ITA: [Sub 07] LOMBARDIA TECNICI
00801,38008,ITA: [Sub 07] LOMBARDIA PROFESSIONALI
00801,38009,ITA: [Sub 07] LOMBARDIA MEDIE
00801,38010,ITA: [Sub 07] Lombardia FORMAZIONE PROFESSIONALE
00801,38011,ITA: [Sub 06] LIGURIA LICEI
00801,38012,ITA: [Sub 06] LIGURIA TECNICI
00801,38013,ITA: [Sub 06] LIGURIA PROFESSIONALI
00801,38014,ITA: [Sub 06] LIGURIA MEDIE
00801,38015,ITA: [Sub 06] Liguria FORMAZIONE PROFESSIONALE
00801,38016,ITA: [Sub 21] VALLE D'AOSTA LICEI
00801,38017,ITA: [Sub 21] VALLE D'AOSTA TECNICI
00801,38018,ITA: [Sub 21] VALLE D'AOSTA PROFESSIONALI
00801,38019,ITA: [Sub 21] VALLE D'AOSTA MEDIE
00801,38020,ITA: [Sub 21] Valle D'Aosta FORMAZIONE PROFESSIONALE
00801,38021,ITA: [Sub 13] VENETO LICEI
00801,38022,ITA: [Sub 13] VENETO TECNICI
00801,38023,ITA: [Sub 13] VENETO PROFESSIONALI
00801,38024,ITA: [Sub 13] VENETO MEDIE
00801,38025,ITA: [Sub 13] VENETO FORMAZIONE PROFESSIONALE
00801,38026,ITA: [Sub 12] TRENTO LICEI
00801,38027,ITA: [Sub 12] TRENTO TECNICI
00801,38028,ITA: [Sub 12] TRENTO PROFESSIONALI
00801,38029,ITA: [Sub 12] TRENTO MEDIE
00801,38030,ITA: [Sub 12] Trento FORMAZIONE PROFESSIONALE
00801,38031,ITA: [Sub 01] BOLZANO LICEI
00801,38032,ITA: [Sub 01] BOLZANO TECNICI
00801,38033,ITA: [Sub 01] BOLZANO PROFESSIONALI
00801,38034,ITA: [Sub 01] BOLZANO MEDIE
00801,38035,ITA: [Sub 01] Bolzano FORMAZIONE PROFESSIONALE
00801,38036,ITA: [Sub 05] FRIULI VENEZIA GIULIA LICEI
00801,38037,ITA: [Sub 05] FRIULI VENEZIA GIULIA TECNICI
00801,38038,ITA: [Sub 05] FRIULI VENEZIA GIULIA PROFESSIONALI
00801,38039,ITA: [Sub 05] FRIULI VENEZIA GIULIA MEDIE
00801,38040,ITA: [Sub 05] Friuli Venezia Giulia FORMAZIONE PROFESSIONALE
00801,38041,ITA: [Sub 04] EMILIA ROMAGNA LICEI
00801,38042,ITA: [Sub 04] EMILIA ROMAGNA TECNICI
00801,38043,ITA: [Sub 04] EMILIA ROMAGNA PROFESSIONALI
00801,38045,ITA: [Sub 04] Emilia Romagna FORMAZIONE PROFESSIONALE
00801,38046,ITA: [Sub 17] MARCHE LICEI
00801,38047,ITA: [Sub 17] MARCHE TECNICI
00801,38048,ITA: [Sub 17] MARCHE PROFESSIONALI
00801,38049,ITA: [Sub 17] MARCHE MEDIE
00801,38050,ITA: [Sub 19] TOSCANA LICEI
00801,38051,ITA: [Sub 19] TOSCANA TECNICI
00801,38052,ITA: [Sub 19] TOSCANA PROFESSIONALI
00801,38053,ITA: [Sub 19] TOSCANA MEDIE
00801,38054,ITA: [Sub 20] UMBRIA LICEI
00801,38055,ITA: [Sub 20] UMBRIA TECNICI
00801,38056,ITA: [Sub 20] UMBRIA PROFESSIONALI
00801,38057,ITA: [Sub 20] UMBRIA MEDIE
00801,38058,ITA: [Sub 20] Umbria FORMAZIONE PROFESSIONALE
00801,38059,ITA: [Sub 16] LAZIO LICEI
00801,38060,ITA: [Sub 16] LAZIO TECNICI
00801,38061,ITA: [Sub 16] LAZIO PROFESSIONALI
00801,38062,ITA: [Sub 16] LAZIO MEDIE
00801,38063,ITA: [Sub 16] Lazio FORMAZIONE PROFESSIONALE
00801,38064,ITA: [Sub 14] ABRUZZO LICEI
00801,38065,ITA: [Sub 14] ABRUZZO TECNICI
00801,38066,ITA: [Sub 14] ABRUZZO PROFESSIONALI
00801,38067,ITA: [Sub 14] ABRUZZO MEDIE
00801,38068,ITA: [Sub 14] ABRUZZO FORMAZIONE PROFESSIONALE
00801,38069,ITA: [Sub 18] MOLISE LICEI
00801,38070,ITA: [Sub 18] MOLISE TECNICI
00801,38071,ITA: [Sub 18] MOLISE PROFESSIONALI
00801,38072,ITA: [Sub 18] MOLISE MEDIE
00801,38073,ITA: [Sub 18] Molise FORMAZIONE PROFESSIONALE
00801,38074,ITA: [Sub 03] CAMPANIA LICEI
00801,38075,ITA: [Sub 03] CAMPANIA TECNICI
00801,38076,ITA: [Sub 03] CAMPANIA PROFESSIONALI
00801,38077,ITA: [Sub 03] CAMPANIA MEDIE
00801,38078,ITA: [Sub 09] PUGLIA LICEI
00801,38079,ITA: [Sub 09] PUGLIA TECNICI
00801,38080,ITA: [Sub 09] PUGLIA PROFESSIONALI
00801,38082,ITA: [Sub 02] BASILICATA LICEI
00801,38083,ITA: [Sub 02] BASILICATA TECNICI
00801,38084,ITA: [Sub 02] BASILICATA PROFESSIONALI
00801,38085,ITA: [Sub 02] BASILICATA MEDIE
00801,38086,ITA: [Sub 15] CALABRIA LICEI
00801,38087,ITA: [Sub 15] CALABRIA TECNICI
00801,38088,ITA: [Sub 15] CALABRIA PROFESSIONALI
00801,38089,ITA: [Sub 15] CALABRIA MEDIE
00801,38090,ITA: [Sub 10] SARDEGNA LICEI
00801,38091,ITA: [Sub 10] SARDEGNA TECNICI
00801,38092,ITA: [Sub 10] SARDEGNA PROFESSIONALI
00801,38093,ITA: [Sub 10] SARDEGNA MEDIE
00801,38094,ITA: [Sub 11] SICILIA LICEI
00801,38095,ITA: [Sub 11] SICILIA TECNICI
00801,38096,ITA: [Sub 11] SICILIA PROFESSIONALI
00801,38097,ITA: [Sub 11] SICILIA MEDIE
00801,38098,ITA: [Sub 11] Sicilia FORMAZIONE PROFESSIONALE
00801,38099,ITA: Stratum 99
00801,40001,JOR: Discovery
00801,40002,JOR: Public
00801,40003,JOR: UNRWA
00801,40004,JOR: Private
00801,39201,JPN: 1- Public & Academic
00801,39202,JPN: 2 – Public & Practical
00801,39203,JPN: 3 – Private & Academic
00801,39204,JPN: 4 – Private & Practical
00801,39801,KAZ: Akmola/ Kazakh only
00801,39802,KAZ: Akmola/ Russian only
00801,39803,KAZ: Akmola/ multiple
00801,39804,KAZ: Aktobe/ Kazakh only
00801,39805,KAZ: Aktobe/ Russian only
00801,39806,KAZ: Aktobe/ multiple
00801,39807,KAZ: Almaty/ Kazakh only
00801,39808,KAZ: Almaty/ Russian only
00801,39809,KAZ: Almaty/  multiple
00801,39810,KAZ: Almaty City/ Kazakh only
00801,39811,KAZ: Almaty City/ Russian only
00801,39812,KAZ: Almaty City/ multiple
00801,39813,KAZ: Astana City/ Kazakh only
00801,39814,KAZ: Astana City/ Russian only
00801,39815,KAZ: Astana City/ multiple
00801,39816,KAZ: Atyrau/ Kazakh only
00801,39817,KAZ: Atyrau/ Russian only
00801,39818,KAZ: Atyrau/ multiple
00801,39819,KAZ: East Kaz./ Kazakh only
00801,39820,KAZ: East Kaz./ Russian only
00801,39821,KAZ: East Kaz./ multiple
00801,39822,KAZ: Zhambyl/ Kazakh only
00801,39823,KAZ: Zhambyl/ Russian only
00801,39824,KAZ: Zhambyl/ multiple
00801,39825,KAZ: West Kaz./ Kazakh only
00801,39826,KAZ: West Kaz./ Russian only
00801,39827,KAZ: West Kaz./ multiple
00801,39828,KAZ: Karagandy/ Kazakh only
00801,39829,KAZ: Karagandy/ Russian only
00801,39830,KAZ: Karagandy/  multiple
00801,39831,KAZ: Kostanay/ Kazakh only
00801,39832,KAZ: Kostanay/ Russian only
00801,39833,KAZ: Kostanay/ multiple
00801,39834,KAZ: Kyzylorda/ Kazakh only
00801,39835,KAZ: Kyzylorda/ Russian only
00801,39836,KAZ: Kyzylorda/ multiple
00801,39837,KAZ: Mangystau/ Kazakh only
00801,39838,KAZ: Mangystau/ Russian only
00801,39839,KAZ: Mangystau/  multiple
00801,39840,KAZ: Pavlodar/ Kazakh only
00801,39841,KAZ: Pavlodar/ Russian only
00801,39842,KAZ: Pavlodar/  multiple
00801,39843,KAZ: North Kaz./ Kazakh only
00801,39844,KAZ: North Kaz./ Russian only
00801,39845,KAZ: North Kaz./ multiple
00801,39846,KAZ: South Kaz./ Kazakh only
00801,39847,KAZ: South Kaz./ Russian only
00801,39848,KAZ: South Kaz./ multiple
00801,41701,KGZ: Bishkek / Bishkek
00801,41702,KGZ: Batken / Rural
00801,41703,KGZ: Batken / Small Town
00801,41704,KGZ: Chui / Rural
00801,41705,KGZ: Chui / Small Town
00801,41706,KGZ: Issyk-Kul / Rural
00801,41707,KGZ: Issyk-Kul / Small Town
00801,41708,KGZ: Jalalabat / Rural
00801,41709,KGZ: Jalalabat / Small Town
00801,41710,KGZ: Naryn / Rural
00801,41711,KGZ: Naryn / Small Town
00801,41712,KGZ: Osh / Rural
00801,41713,KGZ: Osh / Small Town
00801,41714,KGZ: Osh city / Rural
00801,41715,KGZ: Osh city / Small Town
00801,41716,KGZ: Talas / Rural
00801,41717,KGZ: Talas / Small Town
00801,41097,KOR: Stratum 97
00801,43865,LIE: Stratum 65
00801,44001,"LTU: Capital, Basic"
00801,44002,"LTU: Capital, Secondary"
00801,44003,"LTU: Capital, Gymnasium"
00801,44004,"LTU: Capital, Other"
00801,44005,"LTU: City, Basic"
00801,44006,"LTU: City, Secondary"
00801,44007,"LTU: City, Gymnasium"
00801,44008,"LTU: City, Other"
00801,44009,"LTU: Town, Basic"
00801,44010,"LTU: Town, Secondary"
00801,44011,"LTU: Town, Gymnasium"
00801,44012,"LTU: Town, Other"
00801,44013,"LTU: Village, Basic"
00801,44014,"LTU: Village, Secondary"
00801,44015,"LTU: Village, Gymnasium"
00801,44016,"LTU: Village, Other"
00801,44201,LUX: ES gov public
00801,44202,LUX: EST gov public
00801,44203,LUX: ES+EST gov public
00801,44204,LUX: EST gov private
00801,44205,LUX: ES+EST gov private
00801,44206,LUX: gov independent
00801,42801,LVA: Cities
00801,42802,LVA: Riga
00801,42803,LVA: Rural
00801,42804,LVA: Towns
00801,42805,LVA: Stratum 5
00801,44601,"MAC: Public, Grammer-International, Chinese and Portuguese"
00801,44602,"MAC: Public, Technical-vocational, Chinese"
00801,44603,"MAC: Private-in-net, Grammer-International, Chinese"
00801,44604,"MAC: Private-in-net, Grammer-International, English"
00801,44605,"MAC: Private-in-net, Grammer-International, Chinese and English"
00801,44606,"MAC: Private-in-net, Technical-vocational, Chinese"
00801,44607,"MAC: Private-not- in-net, Grammer-International, Chinese"
00801,44608,"MAC: Private-not-in-net, Grammer-International, English"
00801,44609,"MAC: Private-not-in-net, Grammer-International, Portuguese"
00801,44610,"MAC: Private-not- in-net, Grammer-International, Chinese and English"
00801,48401,"MEX: AGUASCALIENTES, large schools"
00801,48402,"MEX: AGUASCALIENTES, moderately small schools"
00801,48403,"MEX: AGUASCALIENTES, very small schools"
00801,48404,"MEX: BAJA CALIFORNIA, large schools"
00801,48405,"MEX: BAJA CALIFORNIA, moderately small schools"
00801,48406,"MEX: BAJA CALIFORNIA, very small schools"
00801,48407,"MEX: BAJA CALIFORNIA SUR, large schools"
00801,48408,"MEX: BAJA CALIFORNIA SUR, moderately small schools"
00801,48409,"MEX: BAJA CALIFORNIA SUR, very small schools"
00801,48410,"MEX: CAMPECHE, large schools"
00801,48411,"MEX: CAMPECHE, moderately small schools"
00801,48412,"MEX: CAMPECHE, very small schools"
00801,48413,"MEX: COAHUILA DE ZARAGOZA, large schools"
00801,48414,"MEX: COAHUILA DE ZARAGOZA, moderately small schools"
00801,48415,"MEX: COAHUILA DE ZARAGOZA, very small schools"
00801,48416,"MEX: COLIMA, large schools"
00801,48417,"MEX: COLIMA, moderately small schools"
00801,48418,"MEX: COLIMA, very small schools"
00801,48419,"MEX: CHIAPAS, large schools"
00801,48420,"MEX: CHIAPAS, moderately small schools"
00801,48421,"MEX: CHIAPAS, very small schools"
00801,48422,"MEX: CHIHUAHUA, large schools"
00801,48423,"MEX: CHIHUAHUA, moderately small schools"
00801,48424,"MEX: CHIHUAHUA, very small schools"
00801,48425,"MEX: DISTRITO FEDERAL, large schools"
00801,48426,"MEX: DISTRITO FEDERAL, moderately small schools"
00801,48427,"MEX: DISTRITO FEDERAL, very small schools"
00801,48428,"MEX: DURANGO, large schools"
00801,48429,"MEX: DURANGO, moderately small schools"
00801,48430,"MEX: DURANGO, very small schools"
00801,48431,"MEX: GUANAJUATO, large schools"
00801,48432,"MEX: GUANAJUATO, moderately small schools"
00801,48433,"MEX: GUANAJUATO, very small schools"
00801,48434,"MEX: GUERRERO, large schools"
00801,48435,"MEX: GUERRERO, moderately small schools"
00801,48436,"MEX: GUERRERO, very small schools"
00801,48437,"MEX: HIDALGO, large schools"
00801,48438,"MEX: HIDALGO, moderately small schools"
00801,48439,"MEX: HIDALGO, very small schools"
00801,48440,"MEX: JALISCO, large schools"
00801,48441,"MEX: JALISCO, moderately small schools"
00801,48442,"MEX: JALISCO, very small schools"
00801,48443,"MEX: MEXICO, large schools"
00801,48444,"MEX: MEXICO, moderately small schools"
00801,48445,"MEX: MEXICO, very small schools"
00801,48446,"MEX: MICHOACAN DE OCAMPO, large schools"
00801,48447,"MEX: MICHOACAN DE OCAMPO, moderately small schools"
00801,48448,"MEX: MICHOACAN DE OCAMPO, very small schools"
00801,48449,"MEX: MORELOS, large schools"
00801,48450,"MEX: MORELOS, moderately small schools"
00801,48451,"MEX: MORELOS, very small schools"
00801,48452,"MEX: NAYARIT, large schools"
00801,48453,"MEX: NAYARIT, moderately small schools"
00801,48454,"MEX: NAYARIT, very small schools"
00801,48455,"MEX: NUEVO LEON, large schools"
00801,48456,"MEX: NUEVO LEON, moderately small schools"
00801,48457,"MEX: NUEVO LEON, very small schools"
00801,48458,"MEX: OAXACA, large schools"
00801,48459,"MEX: OAXACA, moderately small schools"
00801,48460,"MEX: OAXACA, very small schools"
00801,48461,"MEX: PUEBLA, large schools"
00801,48462,"MEX: PUEBLA, moderately small schools"
00801,48463,"MEX: PUEBLA, very small schools"
00801,48464,"MEX: QUERETARO DE ARTEAGA, large schools"
00801,48465,"MEX: QUERETARO DE ARTEAGA, moderately small schools"
00801,48466,"MEX: QUERETARO DE ARTEAGA, very small schools"
00801,48467,"MEX: QUINTANA ROO, large schools"
00801,48468,"MEX: QUINTANA ROO, moderately small schools"
00801,48469,"MEX: QUINTANA ROO, very small schools"
00801,48470,"MEX: SAN LUIS POTOSI, large schools"
00801,48471,"MEX: SAN LUIS POTOSI, moderately small schools"
00801,48472,"MEX: SAN LUIS POTOSI, very small schools"
00801,48473,"MEX: SINALOA, large schools"
00801,48474,"MEX: SINALOA, moderately small schools"
00801,48475,"MEX: SINALOA, very small schools"
00801,48476,"MEX: SONORA, large schools"
00801,48477,"MEX: SONORA, moderately small schools"
00801,48478,"MEX: SONORA, very small schools"
00801,48479,"MEX: TABASCO, large schools"
00801,48480,"MEX: TABASCO, moderately small schools"
00801,48481,"MEX: TABASCO, very small schools"
00801,48482,"MEX: TAMAULIPAS, large schools"
00801,48483,"MEX: TAMAULIPAS, moderately small schools"
00801,48484,"MEX: TAMAULIPAS, very small schools"
00801,48485,"MEX: TLAXCALA, large schools"
00801,48486,"MEX: TLAXCALA, moderately small schools"
00801,48487,"MEX: TLAXCALA, very small schools"
00801,48488,"MEX: VERACRUZ IGNACIO DE LA LLAVE, large schools"
00801,48489,"MEX: VERACRUZ IGNACIO DE LA LLAVE, moderately small schools"
00801,48490,"MEX: VERACRUZ IGNACIO DE LA LLAVE, very small schools"
00801,48491,"MEX: YUCATAN, large schools"
00801,48492,"MEX: YUCATAN, moderately small schools"
00801,48493,"MEX: YUCATAN, very small schools"
00801,48494,"MEX: ZACATECAS, large schools"
00801,48495,"MEX: ZACATECAS, moderately small schools"
00801,48496,"MEX: ZACATECAS, very small schools"
00801,48497,MEX: Stratum 97
00801,49901,"MNE: 1. academic,1. central"
00801,49902,"MNE: 1. academic,2. north"
00801,49903,"MNE: 1. academic,3. south"
00801,49904,"MNE: 2. vocational,1. central"
00801,49905,"MNE: 2. vocational,2. north"
00801,49906,"MNE: 2. vocational,3. south"
00801,49908,"MNE: 3. mixed,2. north"
00801,49909,"MNE: 3. mixed,3. south"
00801,49910,"MNE: 4. general,1. central"
00801,49911,"MNE: 4. general,2. north"
00801,49912,"MNE: 4. general,3. south12"
00801,52801,NLD: 01: PRO/VMBO in rest of NLD
00801,52802,NLD: 02: HAVO/VWO in rest of NLD
00801,52803,NLD: 03: PRO/VMBO in Limburg
00801,52804,NLD: 04: HAVO/VWO in Limburg
00801,57801,NOR: Upper Secondary
00801,57802,NOR: Lower secondary
00801,55401,NZL: All Schools
00801,55402,NZL: Stratum 2
00801,59101,PAN: Urban/Public
00801,59102,PAN: Urban/Private
00801,59103,PAN: Rural/Public
00801,59104,PAN: Stratum 4
00801,60401,PER: Public/Urban
00801,60402,PER: Public/Rural
00801,60403,PER: Private/Urban
00801,60404,PER: Private/Rural
00801,61601,POL: Public Gymnasia
00801,61602,POL: Private Gymnasia
00801,61603,POL: Lyceum
00801,61604,POL: Vocational
00801,62001,PRT: 01: Alentejo - Alentejo Central
00801,62002,PRT: 02: Alentejo - Alentejo Litoral
00801,62003,PRT: 03: Alentejo - Alto Alentejo
00801,62004,PRT: 04: Alentejo - Baixo Alentejo
00801,62005,PRT: 05: Alentejo - Lezíria do Tejo
00801,62006,PRT: 06: Algarve - Algarve
00801,62007,PRT: 07: Centro - Baixo Mondego
00801,62008,PRT: 08: Centro - Baixo Vouga
00801,62009,PRT: 09: Centro - Beira Interior Norte
00801,62010,PRT: 10: Centro - Beira Interior Sul
00801,62011,PRT: 11: Centro - Cova da Beira
00801,62012,PRT: 12: Centro - Dão Lafões
00801,62013,PRT: 13: Centro - Médio Tejo
00801,62014,PRT: 14: Centro - Oeste
00801,62015,PRT: 15: Centro - Pinhal Interior Norte
00801,62016,PRT: 16: Centro - Pinhal Interior Sul
00801,62017,PRT: 17: Centro - Pinhal Litoral
00801,62018,PRT: 18: Centro - Serra da Estrela
00801,62019,PRT: 19: Lisboa - Grande Lisboa
00801,62020,PRT: 20: Lisboa - Península de Setúbal
00801,62021,PRT: 21: Norte - Alto Trás-os-Montes
00801,62022,PRT: 22: Norte - Ave
00801,62023,PRT: 23: Norte - Cávado
00801,62024,PRT: 24: Norte - Douro
00801,62025,PRT: 25: Norte - Entre Douro e Vouga
00801,62026,PRT: 26: Norte - Grande Porto
00801,62027,PRT: 27: Norte - Minho Lima
00801,62028,PRT: 28: Norte - Tâmega
00801,62029,PRT: 29: Região Autónoma da Madeira  
00801,62030,PRT: 30: Região Autónoma dos Açores  
00801,62031,PRT: Stratum 31
00801,78401,QAR: National – Public - Arabic
00801,78402,QAR: UK - Public- English
00801,78403,QAR: National – Private - Arabic
00801,78404,QAR: US - English
00801,78405,QAR: UK - English
00801,78406,QAR: Indian - English
00801,78407,QAR: Pakistani - English
00801,78408,QAR: IB - English
00801,78409,QAR: Other - English
00801,63401,QAT: 1. Public
00801,63402,QAT: 2. Public/complex
00801,63403,QAT: 3. Independent
00801,63404,QAT: 4. Independent/complex
00801,63405,QAT: 5. Community
00801,63406,QAT: 6. International
00801,63407,QAT: 7. Private
00801,63408,QAT: 8. Private/complex
00801,15601,QCN: Lower secondary
00801,15602,QCN: Mixed ISCED2 and ISCED3 secondary
00801,15603,QCN: Upper secondary/ General/ Experimental Model schools
00801,15604,QCN: Upper secondary/ General/ Ordinary schools
00801,15605,QCN: Upper secondary/ Vocational/ Key schools
00801,15606,QCN: Upper secondary/ Vocational/ Non-Key schools
00801,15607,QCN: Stratum 07
00801,64201,ROU: 01: GIM
00801,64202,ROU: 02: SAM
00801,64203,ROU: 03: LIC
00801,64301,RUS: Republic of Adygeya
00801,64303,RUS: Republic of Bashkortostan
00801,64305,RUS: Republic of Dagestan
00801,64310,RUS: Republic of Karelia
00801,64311,RUS: Republic of Komi
00801,64312,RUS: Republic of Marij El
00801,64314,RUS: Republic of Sakha (Yakutia)
00801,64316,RUS: Republic of Tatarstan
00801,64318,RUS: Udmurtian Republic
00801,64321,RUS: Chuvashi  Republic
00801,64322,RUS: Altai territory
00801,64323,RUS: Krasnodar territory
00801,64324,RUS: Krasnoyarsk territory
00801,64325,RUS: Primorie territory
00801,64326,RUS: Stavropol territory
00801,64330,RUS: Astrakhan region
00801,64333,RUS: Vladimir region
00801,64334,RUS: Volgograd region
00801,64335,RUS: Vologda region
00801,64336,RUS: Voronezh region
00801,64340,RUS: Kaluga region
00801,64342,RUS: Kemerovo region
00801,64346,RUS: Kursk region
00801,64350,RUS: Moscow region
00801,64352,RUS: Nizhnij Novgorod region
00801,64354,RUS: Novosibirsk region
00801,64355,RUS: Omsk region
00801,64356,RUS: Orenburg region
00801,64359,RUS: Perm territory
00801,64361,RUS: Rostov region
00801,64362,RUS: Ryazan region
00801,64363,RUS: Samara region
00801,64364,RUS: Saratov region
00801,64365,RUS: Sakhalin region
00801,64366,RUS: Sverdlovsk region
00801,64368,RUS: Tambov region
00801,64370,RUS: Tomsk region
00801,64371,RUS: Tula region
00801,64372,RUS: Tyumen region
00801,64373,RUS: Ulyanovsk region
00801,64374,RUS: Chelyabinsk region
00801,64375,RUS: Chita region
00801,64377,RUS: The City of Moscow
00801,64378,RUS: The City of Saint-Petersburg
00801,64386,RUS: Khanty-Mansijsk autonomous district - Yugra
00801,70201,SGP: 1 - Public Secondary
00801,70203,SGP: 3 – Private Secondary
00801,68812,"SRB: North Vojvodina,Gymnasium"
00801,68813,"SRB: North Vojvodina,Technical"
00801,68814,"SRB: North Vojvodina,Medical"
00801,68815,"SRB: North Vojvodina,Economic"
00801,68816,"SRB: North Vojvodina,Agricultural"
00801,68817,"SRB: North Vojvodina,Art"
00801,68818,"SRB: North Vojvodina,Mixed"
00801,68822,"SRB: South Vojvodina,Gymnasium"
00801,68823,"SRB: South Vojvodina,Technical"
00801,68824,"SRB: South Vojvodina,Medical"
00801,68825,"SRB: South Vojvodina,Economic"
00801,68826,"SRB: South Vojvodina,Agricultural"
00801,68827,"SRB: South Vojvodina,Art"
00801,68828,"SRB: South Vojvodina,Mixed"
00801,68832,"SRB: Belgrade,Gymnasium"
00801,68833,"SRB: Belgrade,Technical"
00801,68834,"SRB: Belgrade,Medical"
00801,68835,"SRB: Belgrade,Economic"
00801,68836,"SRB: Belgrade,Agricultural"
00801,68837,"SRB: Belgrade,Art"
00801,68838,"SRB: Belgrade,Mixed"
00801,68842,"SRB: Stig,Gymnasium"
00801,68843,"SRB: Stig,Technical"
00801,68844,"SRB: Stig,Medical"
00801,68845,"SRB: Stig,Economic"
00801,68846,"SRB: Stig,Agricultural"
00801,68847,"SRB: Stig,Art"
00801,68848,"SRB: Stig,Mixed"
00801,68852,"SRB: Western Serbia,Gymnasium"
00801,68853,"SRB: Western Serbia,Technical"
00801,68854,"SRB: Western Serbia,Medical"
00801,68855,"SRB: Western Serbia,Economic"
00801,68856,"SRB: Western Serbia,Agricultural"
00801,68857,"SRB: Western Serbia,Art"
00801,68858,"SRB: Western Serbia,Mixed"
00801,68862,"SRB: Central Serbia,Gymnasium"
00801,68863,"SRB: Central Serbia,Technical"
00801,68864,"SRB: Central Serbia,Medical"
00801,68865,"SRB: Central Serbia,Economic"
00801,68866,"SRB: Central Serbia,Agricultural"
00801,68867,"SRB: Central Serbia,Art"
00801,68868,"SRB: Central Serbia,Mixed"
00801,68872,"SRB: East Serbia,Gymnasium"
00801,68873,"SRB: East Serbia,Technical"
00801,68874,"SRB: East Serbia,Medical"
00801,68875,"SRB: East Serbia,Economic"
00801,68876,"SRB: East Serbia,Agricultural"
